"Gene","lfc","padj","Significant","Regulation","Species","Daterange"
"SKIC8",0.031704668700882,0.943043768460089,FALSE,"None","AGM","≥14/Term"
"SKIL",0.11182038073594,0.312120182208975,FALSE,"None","AGM","≥14/Term"
"SKP1",-0.0966324555413627,0.561383276270771,FALSE,"None","AGM","≥14/Term"
"SKP2",-0.0903891458018538,0.889645774046008,FALSE,"None","AGM","≥14/Term"
"SLA",-0.0514082980901831,0.284360179758164,FALSE,"None","AGM","≥14/Term"
"SLAIN1",-0.0121685654100076,0.995224431027504,FALSE,"None","AGM","≥14/Term"
"SLAIN2",0.0233370968068183,0.929934028544077,FALSE,"None","AGM","≥14/Term"
"SLAMF1",0.0868961469145938,0.96896793099702,FALSE,"None","AGM","≥14/Term"
"SLAMF6",0.0715694231545435,0.976788607008671,FALSE,"None","AGM","≥14/Term"
"SLAMF7",-0.0070158132324417,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLAMF8",-0.022779320718591,0.00463553831587577,FALSE,"None","AGM","≥14/Term"
"SLAMF9",0.0757518301720104,0.176983795279119,FALSE,"None","AGM","≥14/Term"
"SLBP",-0.212039200629275,0.403590114972905,FALSE,"None","AGM","≥14/Term"
"SLC10A1",0.070102740444801,0.0646010243386172,FALSE,"None","AGM","≥14/Term"
"SLC10A3",-0.0371578441422428,0.0644033073642354,FALSE,"None","AGM","≥14/Term"
"SLC10A6",-0.741792968572,0.0248220884549752,FALSE,"None","AGM","≥14/Term"
"SLC10A7",-0.0940539277021421,0.672589997499123,FALSE,"None","AGM","≥14/Term"
"SLC11A1",0.00479615813859832,0.589371970750098,FALSE,"None","AGM","≥14/Term"
"SLC11A2",0.0541141318789475,0.472272342484355,FALSE,"None","AGM","≥14/Term"
"SLC12A1",-0.0663658780984877,0.739607103096223,FALSE,"None","AGM","≥14/Term"
"SLC12A2",0.0508452335391481,0.951439530454363,FALSE,"None","AGM","≥14/Term"
"SLC12A3",-0.282073791832637,0.326560669606813,FALSE,"None","AGM","≥14/Term"
"SLC12A4",0.376748111206733,0.293148361786436,FALSE,"None","AGM","≥14/Term"
"SLC12A5",-0.148383642927968,0.812568922412359,FALSE,"None","AGM","≥14/Term"
"SLC12A6",-0.0424236175875216,0.329858402389766,FALSE,"None","AGM","≥14/Term"
"SLC12A7",0.808078506765253,2.68167908765913e-07,FALSE,"None","AGM","≥14/Term"
"SLC12A8",0.0338783359126482,0.96896793099702,FALSE,"None","AGM","≥14/Term"
"SLC12A9",0.0504416171829384,0.900613029064036,FALSE,"None","AGM","≥14/Term"
"SLC13A1",0.0759715382531374,0.543820416811961,FALSE,"None","AGM","≥14/Term"
"SLC13A3",-0.0245479227346937,0.941898643359205,FALSE,"None","AGM","≥14/Term"
"SLC13A4",0.0954481175562703,0.876742071143643,FALSE,"None","AGM","≥14/Term"
"SLC13A5",-0.110503916579032,0.417701410820233,FALSE,"None","AGM","≥14/Term"
"SLC14A1",-0.0531085487360327,0.725191040321335,FALSE,"None","AGM","≥14/Term"
"SLC14A2",-0.0479690690574164,0.722351392862474,FALSE,"None","AGM","≥14/Term"
"SLC15A1",-0.0914103475809164,0.943621628220696,FALSE,"None","AGM","≥14/Term"
"SLC15A2",-0.0829061398855694,0.757358724788164,FALSE,"None","AGM","≥14/Term"
"SLC15A3",0.149442680574041,0.432724442093849,FALSE,"None","AGM","≥14/Term"
"SLC15A4",0.292448838203277,0.10493336749246,FALSE,"None","AGM","≥14/Term"
"SLC15A5",0.017811621659424,0.986440555963994,FALSE,"None","AGM","≥14/Term"
"SLC16A1",-1.72803198061677,0.0371349975944634,FALSE,"None","AGM","≥14/Term"
"SLC16A10",-0.195999700031026,0.170934202233999,FALSE,"None","AGM","≥14/Term"
"SLC16A11",0.101861679632884,0.486275624137006,FALSE,"None","AGM","≥14/Term"
"SLC16A12",-0.0457989630363879,0.745637387906862,FALSE,"None","AGM","≥14/Term"
"SLC16A13",0.0333270729602168,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC16A14",-0.0646745825651526,0.981597056973734,FALSE,"None","AGM","≥14/Term"
"SLC16A2",-0.0918567338865049,0.966818824278075,FALSE,"None","AGM","≥14/Term"
"SLC16A4",-0.0492991289399591,0.848990652785508,FALSE,"None","AGM","≥14/Term"
"SLC16A5",0.492802101652968,0.17192386551386,FALSE,"None","AGM","≥14/Term"
"SLC16A6",-0.127990316220776,0.787411576231234,FALSE,"None","AGM","≥14/Term"
"SLC16A7",0.0072379117173712,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC16A8",0.0613307985050921,0.957596709740416,FALSE,"None","AGM","≥14/Term"
"SLC16A9",-0.0313082503142993,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC17A2",-0.673247886125887,0.380130715884369,FALSE,"None","AGM","≥14/Term"
"SLC17A3",0.0160927095502976,0.591044229083288,FALSE,"None","AGM","≥14/Term"
"SLC17A4",-0.0158843506901953,0.976788607008671,FALSE,"None","AGM","≥14/Term"
"SLC17A5",-0.0162045900350041,0.980325915608993,FALSE,"None","AGM","≥14/Term"
"SLC17A8",-0.161237206494546,0.506971508743341,FALSE,"None","AGM","≥14/Term"
"SLC17A9",-0.0793003850868346,0.864886109463858,FALSE,"None","AGM","≥14/Term"
"SLC18A2",0.111306853867336,0.362543902168301,FALSE,"None","AGM","≥14/Term"
"SLC18B1",-0.0791213663459612,0.277142170462482,FALSE,"None","AGM","≥14/Term"
"SLC19A1",-0.0664879355945298,0.0502992408504687,FALSE,"None","AGM","≥14/Term"
"SLC19A2",0.100913612735189,0.908576929765918,FALSE,"None","AGM","≥14/Term"
"SLC19A3",-0.0838794467056947,0.791509045495809,FALSE,"None","AGM","≥14/Term"
"SLC1A1",-0.203615839521644,0.74035303318037,FALSE,"None","AGM","≥14/Term"
"SLC1A2",-0.113892530422753,0.778624052163289,FALSE,"None","AGM","≥14/Term"
"SLC1A3",0.131677370765179,0.0194407926164685,FALSE,"None","AGM","≥14/Term"
"SLC1A4",-0.891082795849371,0.05257745832727,FALSE,"None","AGM","≥14/Term"
"SLC1A5",-0.0208503070247665,0.849311866932298,FALSE,"None","AGM","≥14/Term"
"SLC1A6",-0.176447377959579,0.69289222990402,FALSE,"None","AGM","≥14/Term"
"SLC20A1",0.0366400420057886,0.986500287915837,FALSE,"None","AGM","≥14/Term"
"SLC20A2",0.081234031961761,0.70298340996451,FALSE,"None","AGM","≥14/Term"
"SLC22A13",0.0906534142478763,0.845706620691111,FALSE,"None","AGM","≥14/Term"
"SLC22A14",0.0532783203991243,0.948758289141293,FALSE,"None","AGM","≥14/Term"
"SLC22A15",-0.0669158904808939,0.868645840495837,FALSE,"None","AGM","≥14/Term"
"SLC22A16",-0.144274390772264,0.0967260927088853,FALSE,"None","AGM","≥14/Term"
"SLC22A17",0.0864230402937018,0.8004455322553,FALSE,"None","AGM","≥14/Term"
"SLC22A18",0.129232245374959,0.620773413892071,FALSE,"None","AGM","≥14/Term"
"SLC22A2",0.0114113029278258,0.716911513516181,FALSE,"None","AGM","≥14/Term"
"SLC22A23",0.053266870245959,0.958450909495205,FALSE,"None","AGM","≥14/Term"
"SLC22A3",0.011302002602246,0.409789244427761,FALSE,"None","AGM","≥14/Term"
"SLC22A7",0.234758448521439,0.312314140403804,FALSE,"None","AGM","≥14/Term"
"SLC22A8",0.0847746787680804,0.637332277161163,FALSE,"None","AGM","≥14/Term"
"SLC23A1",-0.582119530532961,0.104694905036746,FALSE,"None","AGM","≥14/Term"
"SLC23A2",0.0636192477345663,0.785026758974044,FALSE,"None","AGM","≥14/Term"
"SLC23A3",0.161760791493547,0.0923965146433127,FALSE,"None","AGM","≥14/Term"
"SLC24A1",-0.0402923817264407,0.897001632371193,FALSE,"None","AGM","≥14/Term"
"SLC24A2",-0.130737927580789,0.529781229623386,FALSE,"None","AGM","≥14/Term"
"SLC24A3",-0.0489440412517402,0.937152543650655,FALSE,"None","AGM","≥14/Term"
"SLC24A4",0.0663406954072287,0.527925587693885,FALSE,"None","AGM","≥14/Term"
"SLC24A5",0.0136406653650709,0.838838198412988,FALSE,"None","AGM","≥14/Term"
"SLC25A1",0.219459595027665,0.317410459506051,FALSE,"None","AGM","≥14/Term"
"SLC25A11",0.00974107073779012,0.997570577663463,FALSE,"None","AGM","≥14/Term"
"SLC25A12",-0.197153100620302,0.517816750002593,FALSE,"None","AGM","≥14/Term"
"SLC25A13",0.00688243905689483,0.976387014559102,FALSE,"None","AGM","≥14/Term"
"SLC25A14",-0.0231620461537916,0.940099952023547,FALSE,"None","AGM","≥14/Term"
"SLC25A15",0.0125475495189702,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC25A16",-0.177229752237665,0.679713339516708,FALSE,"None","AGM","≥14/Term"
"SLC25A17",0.0354812199171967,0.892050148809191,FALSE,"None","AGM","≥14/Term"
"SLC25A18",-0.126556816456806,0.770205872727451,FALSE,"None","AGM","≥14/Term"
"SLC25A19",0.0364787090661281,0.992997992022592,FALSE,"None","AGM","≥14/Term"
"SLC25A2",-0.0123000721681071,0.927858443362625,FALSE,"None","AGM","≥14/Term"
"SLC25A20",-0.247863244092461,0.334770802825573,FALSE,"None","AGM","≥14/Term"
"SLC25A21",-1.09411425322709,0.0489196547844003,FALSE,"None","AGM","≥14/Term"
"SLC25A22",0.109835794952571,0.71803538305183,FALSE,"None","AGM","≥14/Term"
"SLC25A23",-0.0840951697374975,0.675012608266802,FALSE,"None","AGM","≥14/Term"
"SLC25A24",-0.0326921419919032,0.734442192411832,FALSE,"None","AGM","≥14/Term"
"SLC25A26",0.178848022458057,0.675217866398328,FALSE,"None","AGM","≥14/Term"
"SLC25A27",0.144777395867603,0.744102202923912,FALSE,"None","AGM","≥14/Term"
"SLC25A28",0.115172156691261,0.121070950073778,FALSE,"None","AGM","≥14/Term"
"SLC25A29",0.0430192789068589,0.981639169125453,FALSE,"None","AGM","≥14/Term"
"SLC25A3",-0.168690604062592,0.0157466683927444,FALSE,"None","AGM","≥14/Term"
"SLC25A30",-0.0476462583993263,0.947116723639738,FALSE,"None","AGM","≥14/Term"
"SLC25A32",0.0694559967253437,0.32754581041058,FALSE,"None","AGM","≥14/Term"
"SLC25A33",-0.0626031955667896,0.504482889216,FALSE,"None","AGM","≥14/Term"
"SLC25A34",-0.0166526180577307,0.807996325475004,FALSE,"None","AGM","≥14/Term"
"SLC25A35",0.00137458204968284,0.951037797068971,FALSE,"None","AGM","≥14/Term"
"SLC25A36",-0.114945177730624,0.42597082693242,FALSE,"None","AGM","≥14/Term"
"SLC25A37",-0.00286156705993051,0.335652745907267,FALSE,"None","AGM","≥14/Term"
"SLC25A38",-1.03162865794998,0.0062784784368304,FALSE,"None","AGM","≥14/Term"
"SLC25A39",-2.07244351151969,0.062793114569629,FALSE,"None","AGM","≥14/Term"
"SLC25A4",-0.109435625883129,0.478696148062134,FALSE,"None","AGM","≥14/Term"
"SLC25A40",-0.0456106912814601,0.38085742259703,FALSE,"None","AGM","≥14/Term"
"SLC25A43",0.0182986632435586,0.697191391510934,FALSE,"None","AGM","≥14/Term"
"SLC25A44",0.0351090892826961,0.763852195363918,FALSE,"None","AGM","≥14/Term"
"SLC25A45",0.156275064767583,0.797491656284313,FALSE,"None","AGM","≥14/Term"
"SLC25A46",-0.222541177007521,0.191333015495181,FALSE,"None","AGM","≥14/Term"
"SLC25A47",0.105057578603062,0.0737092001286828,FALSE,"None","AGM","≥14/Term"
"SLC25A48",0.0434001250921966,0.973241198914634,FALSE,"None","AGM","≥14/Term"
"SLC25A5",-0.320772968475588,0.0047767090670201,FALSE,"None","AGM","≥14/Term"
"SLC25A51",-0.0760376533387312,0.829791099754681,FALSE,"None","AGM","≥14/Term"
"SLC25A52",0.0427439121957676,0.851341809004107,FALSE,"None","AGM","≥14/Term"
"SLC25A53",0.0735332848965638,0.963520000404998,FALSE,"None","AGM","≥14/Term"
"SLC25A6",-0.0732251904136864,0.0146935443384661,FALSE,"None","AGM","≥14/Term"
"SLC26A11",0.135209879871767,0.0100647762627175,FALSE,"None","AGM","≥14/Term"
"SLC26A2",-0.0383744206662772,0.992942533326477,FALSE,"None","AGM","≥14/Term"
"SLC26A3",-0.0319314005753314,0.956033183413461,FALSE,"None","AGM","≥14/Term"
"SLC26A4",0.0764406717629615,0.579207562744243,FALSE,"None","AGM","≥14/Term"
"SLC26A5",-0.110419655247467,0.370140181014033,FALSE,"None","AGM","≥14/Term"
"SLC26A6",0.115366342207004,0.831997002687284,FALSE,"None","AGM","≥14/Term"
"SLC26A7",0.00412219087735844,0.939785288050216,FALSE,"None","AGM","≥14/Term"
"SLC26A8",-0.116273178539351,0.743108431104406,FALSE,"None","AGM","≥14/Term"
"SLC27A2",-0.0252301286848552,0.972127656318476,FALSE,"None","AGM","≥14/Term"
"SLC27A3",0.0772132971251811,0.805515998404062,FALSE,"None","AGM","≥14/Term"
"SLC27A4",0.104195836181427,0.725477634449962,FALSE,"None","AGM","≥14/Term"
"SLC27A5",-0.0648342267250507,0.000517138627388612,FALSE,"None","AGM","≥14/Term"
"SLC27A6",-0.0982880590005017,0.417701410820233,FALSE,"None","AGM","≥14/Term"
"SLC28A2",-0.0754013093582962,0.763015970327007,FALSE,"None","AGM","≥14/Term"
"SLC28A3",-0.00760410784542497,0.565782351981937,FALSE,"None","AGM","≥14/Term"
"SLC29A1",-0.0853050422970029,0.625589558907362,FALSE,"None","AGM","≥14/Term"
"SLC29A2",0.847949076331186,0.0652861908227976,FALSE,"None","AGM","≥14/Term"
"SLC29A3",0.0531279287635224,0.784565013884233,FALSE,"None","AGM","≥14/Term"
"SLC29A4",-0.0741343280529228,0.689055234030905,FALSE,"None","AGM","≥14/Term"
"SLC2A1",-1.17489791771838,0.0404658343180871,FALSE,"None","AGM","≥14/Term"
"SLC2A10",0.0225080649466937,0.949531162590622,FALSE,"None","AGM","≥14/Term"
"SLC2A11",0.00156478605870442,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC2A12",-0.246119155002453,0.305187056055675,FALSE,"None","AGM","≥14/Term"
"SLC2A13",-0.252743286948693,0.681728993872552,FALSE,"None","AGM","≥14/Term"
"SLC2A14",-0.0419589616409722,0.856083154815661,FALSE,"None","AGM","≥14/Term"
"SLC2A3",-0.00283534692546437,0.52758725731645,FALSE,"None","AGM","≥14/Term"
"SLC2A5",0.00797625337699888,0.817592192433865,FALSE,"None","AGM","≥14/Term"
"SLC2A6",0.0897212040060802,0.188921454698295,FALSE,"None","AGM","≥14/Term"
"SLC2A7",-0.00787408816446823,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC2A8",0.00843296215400447,0.82434779034101,FALSE,"None","AGM","≥14/Term"
"SLC2A9",0.12888281446694,0.775965093159582,FALSE,"None","AGM","≥14/Term"
"SLC30A1",-0.183782020079484,0.0102799395400016,FALSE,"None","AGM","≥14/Term"
"SLC30A2",-0.0303527038019591,0.613707546230355,FALSE,"None","AGM","≥14/Term"
"SLC30A3",-0.126780712576679,0.522539848186648,FALSE,"None","AGM","≥14/Term"
"SLC30A4",-0.107941204237446,0.966613850222199,FALSE,"None","AGM","≥14/Term"
"SLC30A5",-0.257774581925972,0.104694905036746,FALSE,"None","AGM","≥14/Term"
"SLC30A6",-0.240255614474902,0.216800788363828,FALSE,"None","AGM","≥14/Term"
"SLC30A7",0.0187255454154274,0.88927238035062,FALSE,"None","AGM","≥14/Term"
"SLC30A8",-0.138761452445021,0.419252690620598,FALSE,"None","AGM","≥14/Term"
"SLC30A9",-0.111491906386146,0.701923282990768,FALSE,"None","AGM","≥14/Term"
"SLC31A1",-0.0953954763762309,0.927916081516778,FALSE,"None","AGM","≥14/Term"
"SLC31A2",0.0959974972288676,0.212605818061155,FALSE,"None","AGM","≥14/Term"
"SLC33A1",-0.173114577724743,0.235861525025368,FALSE,"None","AGM","≥14/Term"
"SLC35A1",0.0844363196876273,0.940452470746347,FALSE,"None","AGM","≥14/Term"
"SLC35A2",0.312394796243457,0.0605967836361651,FALSE,"None","AGM","≥14/Term"
"SLC35A3",0.0550864637059395,0.983614938855054,FALSE,"None","AGM","≥14/Term"
"SLC35A4",0.322597144401183,0.327436362391838,FALSE,"None","AGM","≥14/Term"
"SLC35A5",-0.0759566586815983,0.680294961914123,FALSE,"None","AGM","≥14/Term"
"SLC35B1",-0.0118160551690618,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC35B2",0.169507047579719,0.606686388112615,FALSE,"None","AGM","≥14/Term"
"SLC35B3",-0.166212145046666,0.85211223826786,FALSE,"None","AGM","≥14/Term"
"SLC35C1",-0.379400771709411,0.110425524861422,FALSE,"None","AGM","≥14/Term"
"SLC35C2",0.430534224946403,0.0481705279550448,FALSE,"None","AGM","≥14/Term"
"SLC35D1",-0.0166835363148067,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC35D2",0.0708758176104282,0.673800364025172,FALSE,"None","AGM","≥14/Term"
"SLC35D3",0.174176849006658,0.121604013942781,FALSE,"None","AGM","≥14/Term"
"SLC35E1",-0.0136717144480479,0.989841762834107,FALSE,"None","AGM","≥14/Term"
"SLC35E2B",0.328184848963359,0.130952525247207,FALSE,"None","AGM","≥14/Term"
"SLC35E3",-0.0923004881895909,0.960968903186931,FALSE,"None","AGM","≥14/Term"
"SLC35E4",-0.078005736656097,0.722351392862474,FALSE,"None","AGM","≥14/Term"
"SLC35F1",-0.109218376645218,0.882116125080068,FALSE,"None","AGM","≥14/Term"
"SLC35F2",-0.224903970801511,0.619857097068861,FALSE,"None","AGM","≥14/Term"
"SLC35F3",-0.108022044613994,0.73580667788065,FALSE,"None","AGM","≥14/Term"
"SLC35F4",-0.0541897379121405,0.673101283623584,FALSE,"None","AGM","≥14/Term"
"SLC35F5",-0.269405080917394,0.322809492773091,FALSE,"None","AGM","≥14/Term"
"SLC35F6",-0.0985866670889746,0.889645774046008,FALSE,"None","AGM","≥14/Term"
"SLC35G1",0.00306945039823735,0.474055309770359,FALSE,"None","AGM","≥14/Term"
"SLC35G2",-0.103134136588084,0.932576617383553,FALSE,"None","AGM","≥14/Term"
"SLC36A1",-0.0127732551645677,0.980932014040893,FALSE,"None","AGM","≥14/Term"
"SLC36A2",-0.0629416485002368,0.810219881060193,FALSE,"None","AGM","≥14/Term"
"SLC36A3",-0.021289414891507,0.96896793099702,FALSE,"None","AGM","≥14/Term"
"SLC36A4",-0.113928626872361,0.864092159613747,FALSE,"None","AGM","≥14/Term"
"SLC37A1",0.0565730361167037,0.660090602162241,FALSE,"None","AGM","≥14/Term"
"SLC37A2",0.053252965572855,0.698842273640183,FALSE,"None","AGM","≥14/Term"
"SLC37A3",0.0620774828326787,0.998537151868132,FALSE,"None","AGM","≥14/Term"
"SLC37A4",-0.0094063948869038,0.996553332888114,FALSE,"None","AGM","≥14/Term"
"SLC38A1",0.0780909252023046,0.997570577663463,FALSE,"None","AGM","≥14/Term"
"SLC38A10",0.106359938145993,0.853697533167407,FALSE,"None","AGM","≥14/Term"
"SLC38A11",-0.0115423000588108,0.956765878634606,FALSE,"None","AGM","≥14/Term"
"SLC38A2",0.0428879165076978,0.912935478683263,FALSE,"None","AGM","≥14/Term"
"SLC38A3",-0.0137660426395075,0.800146604869274,FALSE,"None","AGM","≥14/Term"
"SLC38A4",-0.00367041574766809,0.851888153675244,FALSE,"None","AGM","≥14/Term"
"SLC38A5",-0.0836460851014324,0.435620852066655,FALSE,"None","AGM","≥14/Term"
"SLC38A6",0.0568469407345892,0.86186205342403,FALSE,"None","AGM","≥14/Term"
"SLC38A7",0.102508213217307,0.754364682044781,FALSE,"None","AGM","≥14/Term"
"SLC38A8",0.00563772724566416,0.920000336949871,FALSE,"None","AGM","≥14/Term"
"SLC38A9",-0.105614782461406,0.574151562043892,FALSE,"None","AGM","≥14/Term"
"SLC39A10",0.0279481252659431,0.997730921893331,FALSE,"None","AGM","≥14/Term"
"SLC39A11",0.134792801792792,0.00402845154255567,FALSE,"None","AGM","≥14/Term"
"SLC39A13",-0.0237725001921073,0.807296237744807,FALSE,"None","AGM","≥14/Term"
"SLC39A14",0.0192323197665704,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC39A4",0.0553320698501064,0.745637387906862,FALSE,"None","AGM","≥14/Term"
"SLC39A5",-0.3844031326341,0.0501776824775268,FALSE,"None","AGM","≥14/Term"
"SLC39A6",0.221953812452588,0.416703525002112,FALSE,"None","AGM","≥14/Term"
"SLC39A7",-0.123785950740846,0.552682634119936,FALSE,"None","AGM","≥14/Term"
"SLC39A8",0.179455375473848,0.696226043553995,FALSE,"None","AGM","≥14/Term"
"SLC39A9",0.0669107585670118,0.954721043498545,FALSE,"None","AGM","≥14/Term"
"SLC3A1",-0.176739330714865,0.485190375824772,FALSE,"None","AGM","≥14/Term"
"SLC3A2",0.0208687347159634,0.698715113459183,FALSE,"None","AGM","≥14/Term"
"SLC40A1",-0.0730693709707536,0.831997002687284,FALSE,"None","AGM","≥14/Term"
"SLC41A1",0.19424116955225,0.816330767865121,FALSE,"None","AGM","≥14/Term"
"SLC41A2",-0.99973590994836,0.114357740297684,FALSE,"None","AGM","≥14/Term"
"SLC41A3",0.00492451174005904,0.981597056973734,FALSE,"None","AGM","≥14/Term"
"SLC43A1",-0.013804844197611,0.999994331261179,FALSE,"None","AGM","≥14/Term"
"SLC43A3",0.186610935435309,0.0842839195742693,FALSE,"None","AGM","≥14/Term"
"SLC44A1",-0.965950944011138,4.51778865530319e-07,FALSE,"None","AGM","≥14/Term"
"SLC44A2",0.162939761385416,0.909853121951333,FALSE,"None","AGM","≥14/Term"
"SLC44A3",-0.198530409499126,0.204088335608867,FALSE,"None","AGM","≥14/Term"
"SLC44A4",0.0195813145715827,0.903059601832263,FALSE,"None","AGM","≥14/Term"
"SLC44A5",-0.188482429952689,0.301842505536813,FALSE,"None","AGM","≥14/Term"
"SLC45A1",0.0768259253528908,0.535069368935076,FALSE,"None","AGM","≥14/Term"
"SLC45A3",0.054721635288933,0.323691864384777,FALSE,"None","AGM","≥14/Term"
"SLC45A4",0.125259488761163,0.0161543157157681,FALSE,"None","AGM","≥14/Term"
"SLC46A1",0.174912299930468,0.444758853508422,FALSE,"None","AGM","≥14/Term"
"SLC46A2",0.0730123369870763,0.778635375968346,FALSE,"None","AGM","≥14/Term"
"SLC46A3",0.0373891693975805,0.995690217316319,FALSE,"None","AGM","≥14/Term"
"SLC47A1",-0.0528966680195067,0.420382424439389,FALSE,"None","AGM","≥14/Term"
"SLC47A2",-0.106365069431164,0.0225519944687362,FALSE,"None","AGM","≥14/Term"
"SLC48A1",-0.0935630657326976,0.315090367887881,FALSE,"None","AGM","≥14/Term"
"SLC49A3",-0.0150334759406033,0.988442410374783,FALSE,"None","AGM","≥14/Term"
