"Gene","lfc","padj","Significant","Regulation","Species","Strain","Daterange"
"LYPD6B",-0.152824803750864,0.603297071745305,FALSE,"None","Cyno","Malale","7"
"LYPD8",-0.455076437854226,0.16021560599816,FALSE,"None","Cyno","Malale","7"
"LYPLA2",1.06521574566743,8.26277714470363e-06,FALSE,"None","Cyno","Malale","7"
"LYPLAL1",-0.320720215882593,0.12467028253679,FALSE,"None","Cyno","Malale","7"
"LYRM2",-1.28059563506879,1.52724922221271e-07,FALSE,"None","Cyno","Malale","7"
"LYRM7",-0.232440349207677,0.0800097688494289,FALSE,"None","Cyno","Malale","7"
"LYRM9",-0.318398978843741,0.293427239280018,FALSE,"None","Cyno","Malale","7"
"LYSMD2",1.89235420215476,1.75574865544271e-16,FALSE,"None","Cyno","Malale","7"
"LYSMD3",-0.393843862818992,0.0662429041729725,FALSE,"None","Cyno","Malale","7"
"LYSMD4",0.123508370339263,0.620642880066171,FALSE,"None","Cyno","Malale","7"
"LYST",0.0203253185809429,0.91315064558871,FALSE,"None","Cyno","Malale","7"
"LYVE1",0.672915200362967,0.0782640474848082,FALSE,"None","Cyno","Malale","7"
"LYZ",0.346511192255086,0.323726897336984,FALSE,"None","Cyno","Malale","7"
"LYZL6",-0.344825512245587,0.304641851004775,FALSE,"None","Cyno","Malale","7"
"LZIC",-0.108775771027715,0.443493281069878,FALSE,"None","Cyno","Malale","7"
"LZTFL1",-1.64241521118046,5.46315564194946e-12,FALSE,"None","Cyno","Malale","7"
"LZTR1",0.35194896637496,0.022030023748695,FALSE,"None","Cyno","Malale","7"
"LZTS2",0.756408420970489,0.000317100668646196,FALSE,"None","Cyno","Malale","7"
"LZTS3",0.208731592312717,0.514174728453495,FALSE,"None","Cyno","Malale","7"
"M1AP",0.162045904955839,0.449642022286139,FALSE,"None","Cyno","Malale","7"
"M6PR",-0.149758184948553,0.471036015692196,FALSE,"None","Cyno","Malale","7"
"MAB21L1",-0.262721308427291,0.450714253674686,FALSE,"None","Cyno","Malale","7"
"MAB21L2",0.923884057086237,0.0012750925113279,FALSE,"None","Cyno","Malale","7"
"MAB21L3",-0.00797456945077388,0.983591841418043,FALSE,"None","Cyno","Malale","7"
"MACC1",-1.01692772633246,0.0109445393105345,FALSE,"None","Cyno","Malale","7"
"MACF1",-0.0703318758051718,0.706482366334409,FALSE,"None","Cyno","Malale","7"
"MACIR",-0.237370266766402,0.241359251078123,FALSE,"None","Cyno","Malale","7"
"MACO1",-1.40385876416538,1.14722394407641e-08,FALSE,"None","Cyno","Malale","7"
"MACROD1",0.691772171484371,0.015598005598081,FALSE,"None","Cyno","Malale","7"
"MACROD2",-0.530237440687381,0.049480599284001,FALSE,"None","Cyno","Malale","7"
"MACROH2A1",-0.108991704667092,0.467280963586592,FALSE,"None","Cyno","Malale","7"
"MACROH2A2",0.458420720790696,0.213722756982467,FALSE,"None","Cyno","Malale","7"
"MACV",8.34586279007202,9.72641044633049e-18,TRUE,"Up","Cyno","Malale","7"
"MAD1L1",0.665132239359898,0.00972786983911556,FALSE,"None","Cyno","Malale","7"
"MAD2L1BP",1.28143278794609,3.47546918794895e-24,FALSE,"None","Cyno","Malale","7"
"MAD2L2",1.20275100705674,1.69358568773412e-09,FALSE,"None","Cyno","Malale","7"
"MADCAM1",0.180622922163906,0.599916991371838,FALSE,"None","Cyno","Malale","7"
"MADD",0.275861158755344,0.0731329720041702,FALSE,"None","Cyno","Malale","7"
"MAEA",0.166334138508184,0.217595179822705,FALSE,"None","Cyno","Malale","7"
"MAF",0.0388445633853515,0.881866718912422,FALSE,"None","Cyno","Malale","7"
"MAF1",-0.411505944468701,0.0503908892776146,FALSE,"None","Cyno","Malale","7"
"Mafa-B",0.520573338566726,0.124888938455241,FALSE,"None","Cyno","Malale","7"
"Mafa-E",0.699381546269359,0.00569286561336022,FALSE,"None","Cyno","Malale","7"
"MAFF",0.598468793118876,0.0283440127691815,FALSE,"None","Cyno","Malale","7"
"MAFG",1.53075644872003,1.14338301191236e-10,FALSE,"None","Cyno","Malale","7"
"MAFK",1.03132606538502,4.35066602616425e-08,FALSE,"None","Cyno","Malale","7"
"MAG",0.45336937498819,0.19873681366611,FALSE,"None","Cyno","Malale","7"
"MAGED1",-0.413312325283651,0.0830707646351606,FALSE,"None","Cyno","Malale","7"
"MAGED2",0.505407880170151,0.000230329911907294,FALSE,"None","Cyno","Malale","7"
"MAGEH1",0.175385872150142,0.504418081684308,FALSE,"None","Cyno","Malale","7"
"MAGI1",-0.264889741623201,0.39542161836031,FALSE,"None","Cyno","Malale","7"
"MAGI2",-0.545389461138094,0.067414688056284,FALSE,"None","Cyno","Malale","7"
"MAGI3",-0.0777286784563175,0.764535902747956,FALSE,"None","Cyno","Malale","7"
"MAGIX",0.371737277228931,0.221704235527728,FALSE,"None","Cyno","Malale","7"
"MAGOH",-0.645250784269055,4.27059181536783e-05,FALSE,"None","Cyno","Malale","7"
"MAGOHB",-0.138416591220877,0.599707977600737,FALSE,"None","Cyno","Malale","7"
"MAGT1",-0.235647142207358,0.128121123966306,FALSE,"None","Cyno","Malale","7"
"MAIP1",-0.0332438252113583,0.883047803788323,FALSE,"None","Cyno","Malale","7"
"MAJIN",0.249531024795145,0.46060991012788,FALSE,"None","Cyno","Malale","7"
"MAK",-0.784855134423312,0.0238745042442239,FALSE,"None","Cyno","Malale","7"
"MAK16",-0.430849527570329,0.0109416346528073,FALSE,"None","Cyno","Malale","7"
"MAL",-0.126326086322006,0.719633110080874,FALSE,"None","Cyno","Malale","7"
"MAL2",-0.259382042799506,0.447043608703637,FALSE,"None","Cyno","Malale","7"
"MALL",-0.139411108842755,0.616086925760331,FALSE,"None","Cyno","Malale","7"
"MALRD1",-0.582123654154471,0.0712047443742529,FALSE,"None","Cyno","Malale","7"
"MALSU1",0.00262824261146489,0.987294796184036,FALSE,"None","Cyno","Malale","7"
"MALT1",-0.0466961077209391,0.863312720739039,FALSE,"None","Cyno","Malale","7"
"MAMDC2",-0.391685818467634,0.239710063607834,FALSE,"None","Cyno","Malale","7"
"MAMDC4",0.404505642672,0.136859227158536,FALSE,"None","Cyno","Malale","7"
"MAML1",0.288605248993244,0.0016030459346977,FALSE,"None","Cyno","Malale","7"
"MAML2",0.162956551515387,0.560982660962147,FALSE,"None","Cyno","Malale","7"
"MAML3",-0.505919785892221,0.0139203160453046,FALSE,"None","Cyno","Malale","7"
"MAMLD1",0.633216853722117,0.00661116336890974,FALSE,"None","Cyno","Malale","7"
"MAMSTR",-0.120826855008505,0.729189709437968,FALSE,"None","Cyno","Malale","7"
"MAN1A1",0.12427564471542,0.581542309578836,FALSE,"None","Cyno","Malale","7"
"MAN1A2",-1.19106487705676,1.08488993012127e-10,FALSE,"None","Cyno","Malale","7"
"MAN1B1",0.334379676159865,0.0489114760896008,FALSE,"None","Cyno","Malale","7"
"MAN1C1",-0.1827647546632,0.488334722899968,FALSE,"None","Cyno","Malale","7"
"MAN2A1",-0.399817769130959,0.056229198927552,FALSE,"None","Cyno","Malale","7"
"MAN2A2",0.186759697201888,0.296190420678246,FALSE,"None","Cyno","Malale","7"
"MAN2B1",-0.241605958343656,0.402287088138546,FALSE,"None","Cyno","Malale","7"
"MAN2B2",0.451378186604958,0.00878088994946036,FALSE,"None","Cyno","Malale","7"
"MAN2C1",0.755713587383602,0.000137144557200744,FALSE,"None","Cyno","Malale","7"
"MANBA",-0.275091249525882,0.0213702372980613,FALSE,"None","Cyno","Malale","7"
"MANBAL",0.119654334529848,0.688660616822128,FALSE,"None","Cyno","Malale","7"
"MANEA",-0.0716990772106584,0.809939072018204,FALSE,"None","Cyno","Malale","7"
"MANEAL",0.378277190823505,0.125102704116329,FALSE,"None","Cyno","Malale","7"
"MANF",-0.441637322982727,0.0974487130433496,FALSE,"None","Cyno","Malale","7"
"MANSC1",0.215601979900965,0.519868948582233,FALSE,"None","Cyno","Malale","7"
"MANSC4",-2.07235984629845,1.68363431870858e-05,TRUE,"Down","Cyno","Malale","7"
"MAOA",-0.023014815367606,0.951119325859868,FALSE,"None","Cyno","Malale","7"
"MAOB",-0.528134169198153,0.111627675265828,FALSE,"None","Cyno","Malale","7"
"MAP10",0.0657146752350517,0.816633711580352,FALSE,"None","Cyno","Malale","7"
"MAP1A",0.497653970145664,0.160503516557307,FALSE,"None","Cyno","Malale","7"
"MAP1B",-0.0124388377476438,0.968820959890307,FALSE,"None","Cyno","Malale","7"
"MAP1LC3A",-0.033611742810594,0.913013853735096,FALSE,"None","Cyno","Malale","7"
"MAP2",-0.560019451004205,0.0393302141208638,FALSE,"None","Cyno","Malale","7"
"MAP2K1",0.22006795354379,0.124954835236415,FALSE,"None","Cyno","Malale","7"
"MAP2K2",0.840728144955725,5.19674441657111e-08,FALSE,"None","Cyno","Malale","7"
"MAP2K3",0.454234887415357,0.00441208971768739,FALSE,"None","Cyno","Malale","7"
"MAP2K4",-0.175175411542375,0.327024752816441,FALSE,"None","Cyno","Malale","7"
"MAP2K5",-0.254363201699962,0.154414198726245,FALSE,"None","Cyno","Malale","7"
"MAP2K6",-0.329156081952971,0.202578405120673,FALSE,"None","Cyno","Malale","7"
"MAP2K7",0.143904237728353,0.462455764025655,FALSE,"None","Cyno","Malale","7"
"MAP3K1",-0.32031180100704,0.0607107882147667,FALSE,"None","Cyno","Malale","7"
"MAP3K11",0.828726691266945,3.21640562429425e-05,FALSE,"None","Cyno","Malale","7"
"MAP3K12",0.000480841130158006,0.982412005348027,FALSE,"None","Cyno","Malale","7"
"MAP3K13",0.311527550166384,0.123043307913096,FALSE,"None","Cyno","Malale","7"
"MAP3K14",-0.17889022791787,0.0778744818902407,FALSE,"None","Cyno","Malale","7"
"MAP3K19",0.102232934018505,0.696804544070901,FALSE,"None","Cyno","Malale","7"
"MAP3K2",-0.182035724615963,0.280861741240209,FALSE,"None","Cyno","Malale","7"
"MAP3K20",-0.146365086931203,0.572164045662359,FALSE,"None","Cyno","Malale","7"
"MAP3K21",-0.0732868960895947,0.804792628373693,FALSE,"None","Cyno","Malale","7"
"MAP3K3",-0.117650246659517,0.464583426795112,FALSE,"None","Cyno","Malale","7"
"MAP3K4",-0.541398696496621,3.83921664912952e-05,FALSE,"None","Cyno","Malale","7"
"MAP3K5",0.0062454939377934,0.97867268625441,FALSE,"None","Cyno","Malale","7"
"MAP3K6",-0.00362541599942305,0.991130914771252,FALSE,"None","Cyno","Malale","7"
"MAP3K7",-0.0636826070037153,0.784287569746826,FALSE,"None","Cyno","Malale","7"
"MAP3K7CL",-0.0816289279629409,0.823465969317157,FALSE,"None","Cyno","Malale","7"
"MAP3K8",0.445595510564112,0.0265613680522127,FALSE,"None","Cyno","Malale","7"
"MAP3K9",-0.333339780057752,0.0888079808645845,FALSE,"None","Cyno","Malale","7"
"MAP4",0.199210409830971,0.0816643878249925,FALSE,"None","Cyno","Malale","7"
"MAP4K1",-0.372181876749947,0.0748534488599027,FALSE,"None","Cyno","Malale","7"
"MAP4K2",-0.0339414305070309,0.883382602995858,FALSE,"None","Cyno","Malale","7"
"MAP4K4",-0.4299486642825,0.000661913159305145,FALSE,"None","Cyno","Malale","7"
"MAP4K5",-0.636683620976483,5.70066459429612e-06,FALSE,"None","Cyno","Malale","7"
"MAP6",-0.324289244465399,0.275938403135828,FALSE,"None","Cyno","Malale","7"
"MAP6D1",0.403672998402322,0.206169766317001,FALSE,"None","Cyno","Malale","7"
"MAP7",-0.453090072392032,0.0578691137667521,FALSE,"None","Cyno","Malale","7"
"MAP7D2",-0.178239245020017,0.571950087558645,FALSE,"None","Cyno","Malale","7"
"MAP7D3",-1.15835616163513,2.88668225417495e-08,FALSE,"None","Cyno","Malale","7"
"MAP9",-1.465493724125,6.88018120007676e-05,FALSE,"None","Cyno","Malale","7"
"MAPK1",-0.163622177509899,0.244078839763477,FALSE,"None","Cyno","Malale","7"
"MAPK10",-1.45990924891396,3.4155410009762e-21,FALSE,"None","Cyno","Malale","7"
"MAPK11",0.614054773430766,0.0377905087066076,FALSE,"None","Cyno","Malale","7"
"MAPK12",0.344593218314663,0.164388742342698,FALSE,"None","Cyno","Malale","7"
"MAPK13",1.04759922128324,4.28080140238373e-07,FALSE,"None","Cyno","Malale","7"
"MAPK1IP1L",-0.168634750694303,0.109700339321871,FALSE,"None","Cyno","Malale","7"
"MAPK3",0.00548573934718785,0.987704288836448,FALSE,"None","Cyno","Malale","7"
"MAPK6",0.0241373603891801,0.889452008986253,FALSE,"None","Cyno","Malale","7"
"MAPK7",0.286420439454487,0.0870786735865416,FALSE,"None","Cyno","Malale","7"
"MAPK8",-0.42227731029484,0.0475957273302903,FALSE,"None","Cyno","Malale","7"
"MAPK8IP1",-0.0172790699910987,0.953098096855948,FALSE,"None","Cyno","Malale","7"
"MAPK8IP3",0.260907344138607,0.0914431079153415,FALSE,"None","Cyno","Malale","7"
"MAPK9",0.0175659868634478,0.932412973656664,FALSE,"None","Cyno","Malale","7"
"MAPKAP1",0.0443523351549788,0.768920022184591,FALSE,"None","Cyno","Malale","7"
"MAPKAPK2",0.275158727432614,0.0279801251558219,FALSE,"None","Cyno","Malale","7"
"MAPKAPK3",0.868152506103145,9.83407760572368e-12,FALSE,"None","Cyno","Malale","7"
"MAPKAPK5",0.13586858742954,0.322987256695588,FALSE,"None","Cyno","Malale","7"
"MAPKBP1",-0.0712803776473792,0.696311222971034,FALSE,"None","Cyno","Malale","7"
"MAPRE1",-0.0155523129622048,0.912912137923219,FALSE,"None","Cyno","Malale","7"
"MAPRE2",-0.504031494359318,1.97018683737174e-11,FALSE,"None","Cyno","Malale","7"
"MAPRE3",-0.392971452169163,0.129092522661277,FALSE,"None","Cyno","Malale","7"
"MAPT",-0.371500036807306,0.114404686353182,FALSE,"None","Cyno","Malale","7"
"MARCHF1",0.0870823805964592,0.716886845546126,FALSE,"None","Cyno","Malale","7"
"MARCHF10",-0.542705541025187,0.0706770816734859,FALSE,"None","Cyno","Malale","7"
"MARCHF2",0.416356637554728,0.098326476441485,FALSE,"None","Cyno","Malale","7"
"MARCHF3",-0.451627881538713,0.0570045726617046,FALSE,"None","Cyno","Malale","7"
"MARCHF4",-0.195356241498955,0.571034894196017,FALSE,"None","Cyno","Malale","7"
"MARCHF5",0.104603323914748,0.461040575058115,FALSE,"None","Cyno","Malale","7"
"MARCHF6",-0.399086357162262,0.000791231058181021,FALSE,"None","Cyno","Malale","7"
"MARCHF7",0.0822290295545691,0.707106975103118,FALSE,"None","Cyno","Malale","7"
"MARCHF8",-0.156567996755354,0.301776502132141,FALSE,"None","Cyno","Malale","7"
"MARCHF9",0.0244927508807889,0.924254426300984,FALSE,"None","Cyno","Malale","7"
"MARCKSL1",-0.50527515397492,0.0377475234466738,FALSE,"None","Cyno","Malale","7"
"MARCO",0.686252514060593,0.113034727133444,FALSE,"None","Cyno","Malale","7"
"MARF1",-0.386717323422314,0.00532270809547673,FALSE,"None","Cyno","Malale","7"
"MARK1",-0.0490729400324871,0.890898909715336,FALSE,"None","Cyno","Malale","7"
"MARK2",0.699203229245588,3.94184175882404e-05,FALSE,"None","Cyno","Malale","7"
"MARK3",0.0817934461482615,0.606158974476557,FALSE,"None","Cyno","Malale","7"
"MARS1",0.268384237626527,0.0681398231482322,FALSE,"None","Cyno","Malale","7"
"MARS2",0.709130416023899,0.00259761375706039,FALSE,"None","Cyno","Malale","7"
"MARVELD2",0.00906702751561937,0.979536678915275,FALSE,"None","Cyno","Malale","7"
"MASP1",-0.453802948687466,0.211481274291771,FALSE,"None","Cyno","Malale","7"
"MASP2",-0.650606543227822,0.00745249014912733,FALSE,"None","Cyno","Malale","7"
"MAST1",-0.284315614243915,0.377303301584189,FALSE,"None","Cyno","Malale","7"
"MAST2",-0.151123320339525,0.352399517358703,FALSE,"None","Cyno","Malale","7"
"MAST3",-0.162130270717589,0.44230141996374,FALSE,"None","Cyno","Malale","7"
"MAST4",-0.660334773548623,0.000134772590669437,FALSE,"None","Cyno","Malale","7"
"MASTL",-0.300451928590818,0.143571709087569,FALSE,"None","Cyno","Malale","7"
"MAT2A",0.710899593073452,6.82110418549482e-05,FALSE,"None","Cyno","Malale","7"
"MAT2B",-0.0345493333579008,0.835895642944036,FALSE,"None","Cyno","Malale","7"
"MATCAP1",0.461060787639475,0.194716185939412,FALSE,"None","Cyno","Malale","7"
"MATCAP2",-0.720299355020109,0.000499758328631969,FALSE,"None","Cyno","Malale","7"
"MATK",-0.419706146058012,0.0903633821722827,FALSE,"None","Cyno","Malale","7"
"MATN1",-0.178421209720299,0.588100153237315,FALSE,"None","Cyno","Malale","7"
"MATN2",-0.282103551571839,0.145448754095484,FALSE,"None","Cyno","Malale","7"
"MATN3",-0.215650720172877,0.530836098960536,FALSE,"None","Cyno","Malale","7"
"MATR3",-0.419562877005869,2.53762183831942e-05,FALSE,"None","Cyno","Malale","7"
"MAU2",0.390845548092775,0.000101965380818052,FALSE,"None","Cyno","Malale","7"
"MAVS",0.0836642685614877,0.635717377332438,FALSE,"None","Cyno","Malale","7"
"MAX",0.158191447348799,0.160312469178526,FALSE,"None","Cyno","Malale","7"
"MB",1.50105984292811,0.000144883955969524,FALSE,"None","Cyno","Malale","7"
"MB21D2",-1.27670289882189,0.000553489396871893,FALSE,"None","Cyno","Malale","7"
"MBD1",0.0943738994912513,0.538726303624198,FALSE,"None","Cyno","Malale","7"
"MBD2",-0.166115317016296,0.187329847839411,FALSE,"None","Cyno","Malale","7"
"MBD3",0.647011747223888,0.00018399390775682,FALSE,"None","Cyno","Malale","7"
"MBD5",0.0863157530566915,0.710764097900708,FALSE,"None","Cyno","Malale","7"
"MBD6",0.219719334602928,0.36883040590892,FALSE,"None","Cyno","Malale","7"
"MBIP",-0.542798861618052,0.000831289203650992,FALSE,"None","Cyno","Malale","7"
"MBLAC2",-0.291473741728105,0.131925952299194,FALSE,"None","Cyno","Malale","7"
"MBNL1",-0.0606123580676262,0.80030514034668,FALSE,"None","Cyno","Malale","7"
"MBNL2",0.044316742705902,0.843608455886674,FALSE,"None","Cyno","Malale","7"
"MBNL3",-1.09707736249906,4.87337690616542e-06,FALSE,"None","Cyno","Malale","7"
"MBOAT1",1.48982496027774,8.99031566851482e-09,FALSE,"None","Cyno","Malale","7"
"MBOAT2",-0.26969663989277,0.404551245390202,FALSE,"None","Cyno","Malale","7"
"MBOAT4",-0.442633480011575,0.198268477758765,FALSE,"None","Cyno","Malale","7"
"MBOAT7",0.0916906395754097,0.765294827065531,FALSE,"None","Cyno","Malale","7"
"MBTD1",-0.536757397162432,2.17336696494713e-05,FALSE,"None","Cyno","Malale","7"
"MBTPS1",0.00746353249469791,0.952641483900963,FALSE,"None","Cyno","Malale","7"
"MBTPS2",-0.32768979360784,0.014559252545237,FALSE,"None","Cyno","Malale","7"
"MCAM",0.403254885498587,0.166242790722764,FALSE,"None","Cyno","Malale","7"
"MCAT",-0.0971479100771765,0.670521188661683,FALSE,"None","Cyno","Malale","7"
"MCC",-0.502789217810159,0.000511746349356001,FALSE,"None","Cyno","Malale","7"
"MCCC1",-1.09685183287596,2.32812362204288e-08,FALSE,"None","Cyno","Malale","7"
"MCCC2",-0.15730986661317,0.475356257962198,FALSE,"None","Cyno","Malale","7"
"MCCD1",-0.380599067446441,0.258418598029805,FALSE,"None","Cyno","Malale","7"
"MCEMP1",1.41804352825077,0.000922523647802421,FALSE,"None","Cyno","Malale","7"
"MCF2",-0.257386115016387,0.377316351041483,FALSE,"None","Cyno","Malale","7"
"MCF2L",-0.240036498893127,0.376210927417814,FALSE,"None","Cyno","Malale","7"
"MCF2L2",-0.630882030897312,0.0273182587552537,FALSE,"None","Cyno","Malale","7"
"MCFD2",0.360033636890645,0.00886533333526187,FALSE,"None","Cyno","Malale","7"
"MCHR2",-0.574431334996657,0.103173958269277,FALSE,"None","Cyno","Malale","7"
"MCL1",0.810466769177177,5.33811114417143e-05,FALSE,"None","Cyno","Malale","7"
"MCM10",-1.08000517231522,0.00130419882935457,FALSE,"None","Cyno","Malale","7"
"MCM2",0.227366491281696,0.428833836825131,FALSE,"None","Cyno","Malale","7"
"MCM3",-0.212105460321839,0.45051204638631,FALSE,"None","Cyno","Malale","7"
"MCM3AP",0.363502845544583,0.00151208875041441,FALSE,"None","Cyno","Malale","7"
"MCM4",-0.243862300517087,0.406220030790516,FALSE,"None","Cyno","Malale","7"
"MCM5",0.0482478829669568,0.885896796722668,FALSE,"None","Cyno","Malale","7"
"MCM6",-0.254735796233607,0.313571759219896,FALSE,"None","Cyno","Malale","7"
"MCM7",-0.128049455068519,0.403567408236528,FALSE,"None","Cyno","Malale","7"
"MCM8",-0.286835401650888,0.108584398298077,FALSE,"None","Cyno","Malale","7"
"MCM9",-0.474593406615579,0.000385626164956468,FALSE,"None","Cyno","Malale","7"
"MCMBP",0.207673677938751,0.113098549262336,FALSE,"None","Cyno","Malale","7"
"MCMDC2",0.0278122595382906,0.910614894321888,FALSE,"None","Cyno","Malale","7"
"MCOLN1",0.271994078458386,0.148085169536873,FALSE,"None","Cyno","Malale","7"
"MCOLN2",0.266621578731593,0.328555417397626,FALSE,"None","Cyno","Malale","7"
"MCOLN3",0.434895194458653,0.119093642802521,FALSE,"None","Cyno","Malale","7"
"MCPH1",-0.073141305771731,0.741962814032552,FALSE,"None","Cyno","Malale","7"
"MCRIP2",0.862863690902723,0.000212616783542206,FALSE,"None","Cyno","Malale","7"
"MCRS1",0.175007252506547,0.358180383955053,FALSE,"None","Cyno","Malale","7"
"MCTP1",0.113584869834722,0.716751666645557,FALSE,"None","Cyno","Malale","7"
"MCTP2",-0.434748078127057,0.0640410496069279,FALSE,"None","Cyno","Malale","7"
"MCTS1",0.511019142654353,0.000829424797293944,FALSE,"None","Cyno","Malale","7"
"MCU",-0.0391261264585127,0.863620726920642,FALSE,"None","Cyno","Malale","7"
"MCUB",0.207444296539179,0.418088502803734,FALSE,"None","Cyno","Malale","7"
"MCUR1",-0.164788547235131,0.401616654327839,FALSE,"None","Cyno","Malale","7"
"MDC1",-0.865412875490331,0.00389168455252834,FALSE,"None","Cyno","Malale","7"
"MDFIC",-0.216879923326395,0.287802771463011,FALSE,"None","Cyno","Malale","7"
"MDGA1",1.92822227216897,0.00046980336292323,FALSE,"None","Cyno","Malale","7"
